BioSample	Alias	ArrayExpress-Species	Biosample	ENA checklist	ENA first public	ENA last update	ENA-CHECKLIST	External Id	INSDC center alias	INSDC center name	INSDC first public	INSDC last update	INSDC status	SRA accession	Submitter Id	Title	collected_by	collection_date	common name	genotype	geo_loc_name	host	host_disease	host_health_state	isolate	isolation_source	lat_lon	pubmed id	pubmed_id	sample_name	species	strain
SAMN03647214																	missing	missing			missing	missing	missing		bb1bb49e-fbb7-4600-a440-3bf1083b9263	missing	missing					
SAMN03647215																	missing	missing			missing	missing	missing		8e31225e-cd1b-4840-ad65-1eb8465630bd	missing	missing					
SAMN03647216																	missing	missing			missing	missing	missing		fecb79ac-f399-4a58-941e-72980e9b3300	missing	missing					
SAMN03647217																	missing	missing			missing	missing	missing		68488fad-c686-4d25-9dd0-db2634c9b564	missing	missing					
SAMN03647218																	missing	missing			missing	missing	missing		23917a90-4af0-4780-8e0a-c1bcbff6d0d6	missing	missing					
SAMN03647219																	missing	missing			missing	missing	missing		2ec81ac9-43df-4957-9c4c-6f518b78ad9d	missing	missing					
SAMN03647220																	missing	missing			missing	missing	missing		9b8eb65c-57a5-4ba5-bd70-7cfc2c643117	missing	missing					
SAMN03647221																	missing	missing			missing	missing	missing		d3c0c405-6108-4d81-a8ae-0c81dce9ba41	missing	missing					
SAMN03647222																	missing	missing			missing	missing	missing		e655af86-8b0f-48d7-96a5-b35647c17619	missing	missing					
SAMN03647223																	missing	missing			missing	missing	missing		f87ce6c3-d829-4cfa-ab76-f2136d7709b7	missing	missing					
SAMN03647224																	missing	missing			missing	missing	missing		7430b839-f49e-40f8-bee3-7c11a494509d	missing	missing					
SAMN03647225																	missing	missing			missing	missing	missing		d95b4ae0-227b-4cf8-a777-b279b8656aad	missing	missing					
SAMN03647226																	missing	missing			missing	missing	missing		8ac72e22-6e55-4528-aed0-5b595db51ae3	missing	missing					
SAMN03647227																	missing	missing			missing	missing	missing		9b2f3dc1-7a88-4a2e-91e3-d8f09701a07b	missing	missing					
SAMN03647228																	missing	missing			missing	missing	missing		93c5c16d-e3c8-4e52-83e5-9f8d64734bfc	missing	missing					
SAMN03647229																	missing	missing			missing	missing	missing		d2f27f90-773e-4d52-bbab-ce5371ff1b3a	missing	missing					
SAMN03647230																	missing	missing			missing	missing	missing		420eeec7-8808-4f3c-83e0-6803b65ca01f	missing	missing					
SAMN03647231																	missing	missing			missing	missing	missing		e710cb2f-82eb-4cac-8f5d-d194c83fb641	missing	missing					
SAMN03647232																	missing	missing			missing	missing	missing		892d9e5f-8781-42e6-94c2-c8fdc1dcb5bb	missing	missing					
SAMN03647233																	missing	missing			missing	missing	missing		edc5fcce-193e-41b2-8c3c-d3942b72b51b	missing	missing					
SAMN03647234																	missing	missing			missing	missing	missing		2e954b50-cc08-4e85-b9bb-859fba831cb1	missing	missing					
SAMN03647235																	missing	missing			missing	missing	missing		26311ddf-e9b6-4435-a052-5d23b417b75d	missing	missing					
SAMN03647236																	missing	missing			missing	missing	missing		8325ce8e-a038-4609-8411-6a442c53e14a	missing	missing					
SAMN03647237																	missing	missing			missing	missing	missing		872678c2-e8fe-4a88-ad4c-6746845b5d37	missing	missing					
SAMN03647238																	missing	missing			missing	missing	missing		253a0854-892a-4e39-9113-b91f534c2c6d	missing	missing					
SAMN03647239																	missing	missing			missing	missing	missing		C00003759	missing	missing					
SAMN03647240																	missing	missing			missing	missing	missing		C00003781	missing	missing					
SAMN03647241																	missing	missing			missing	missing	missing		C00003823	missing	missing					
SAMN03647242																	missing	missing			missing	missing	missing		C00005266	missing	missing					
SAMN03647243																	missing	missing			missing	missing	missing		C00005275	missing	missing					
SAMN03647244																	missing	missing			missing	missing	missing		C00005277	missing	missing					
SAMN03647245																	missing	missing			missing	missing	missing		C00005285	missing	missing					
SAMN03647246																	missing	missing			missing	missing	missing		C00005292	missing	missing					
SAMN03647247																	missing	missing			missing	missing	missing		C00005309	missing	missing					
SAMN03647248																	missing	missing			missing	missing	missing		C00005336	missing	missing					
SAMN03647249																	missing	missing			missing	missing	missing		C00005337	missing	missing					
SAMN03647250																	missing	missing			missing	missing	missing		C00005338	missing	missing					
SAMN03647251																	missing	missing			missing	missing	missing		C00005339	missing	missing					
SAMN03647252																	missing	missing			missing	missing	missing		C00005340	missing	missing					
SAMN03647253																	missing	missing			missing	missing	missing		C00005345	missing	missing					
SAMN03647254																	missing	missing			missing	missing	missing		C00005346	missing	missing					
SAMN03647255																	missing	missing			missing	missing	missing		C00005347	missing	missing					
SAMN03647256																	missing	missing			missing	missing	missing		C00005348	missing	missing					
SAMN03647257																	missing	missing			missing	missing	missing		C00005349	missing	missing					
SAMN03647258																	missing	missing			missing	missing	missing		C00005350	missing	missing					
SAMN03647259																	missing	missing			missing	missing	missing		C00005351	missing	missing					
SAMN03647260																	missing	missing			missing	missing	missing		C00005353	missing	missing					
SAMN03647261																	missing	missing			missing	missing	missing		C00005361	missing	missing					
SAMN03647262																	missing	missing			missing	missing	missing		C00005362	missing	missing					
SAMN03647263																	missing	missing			missing	missing	missing		C00005363	missing	missing					
SAMN03647264																	missing	missing			missing	missing	missing		C00005364	missing	missing					
SAMN03647265																	missing	missing			missing	missing	missing		C00005435	missing	missing					
SAMN03647266																	missing	missing			missing	missing	missing		C00005466	missing	missing					
SAMN03647267																	missing	missing			missing	missing	missing		C00005490	missing	missing					
SAMN03647268																	missing	missing			missing	missing	missing		C00005508	missing	missing					
SAMN03647269																	missing	missing			missing	missing	missing		C00005511	missing	missing					
SAMN03647270																	missing	missing			missing	missing	missing		C00005512	missing	missing					
SAMN03647271																	missing	missing			missing	missing	missing		C00005513	missing	missing					
SAMN03647272																	missing	missing			missing	missing	missing		C00005514	missing	missing					
SAMN03647273																	missing	missing			missing	missing	missing		C00005519	missing	missing					
SAMN03647274																	missing	missing			missing	missing	missing		C00005520	missing	missing					
SAMN03647275																	missing	missing			missing	missing	missing		C00005522	missing	missing					
SAMN03647276																	missing	missing			missing	missing	missing		C00005550	missing	missing					
SAMN03647277																	missing	missing			missing	missing	missing		C00007261	missing	missing					
SAMN03647278																	missing	missing			missing	missing	missing		C00007262	missing	missing					
SAMN03647279																	missing	missing			missing	missing	missing		C00007291	missing	missing					
SAMN03647280																	missing	missing			missing	missing	missing		C00007297	missing	missing					
SAMN03647281																	missing	missing			missing	missing	missing		C00007300	missing	missing					
SAMN03647282																	missing	missing			missing	missing	missing		C00007301	missing	missing					
SAMN03647283																	missing	missing			missing	missing	missing		C00007303	missing	missing					
SAMN03647284																	missing	missing			missing	missing	missing		C00007304	missing	missing					
SAMN03647285																	missing	missing			missing	missing	missing		C00007306	missing	missing					
SAMN03647286																	missing	missing			missing	missing	missing		C00007307	missing	missing					
SAMN03647287																	missing	missing			missing	missing	missing		C00007308	missing	missing					
SAMN03647288																	missing	missing			missing	missing	missing		C00007309	missing	missing					
SAMN03647289																	missing	missing			missing	missing	missing		C00007310	missing	missing					
SAMN03647290																	missing	missing			missing	missing	missing		C00007311	missing	missing					
SAMN03647291																	missing	missing			missing	missing	missing		C00007313	missing	missing					
SAMN03647292																	missing	missing			missing	missing	missing		C00007314	missing	missing					
SAMN03647293																	missing	missing			missing	missing	missing		C00007315	missing	missing					
SAMN03647294																	missing	missing			missing	missing	missing		C00007316	missing	missing					
SAMN03647295																	missing	missing			missing	missing	missing		C00007318	missing	missing					
SAMN03647296																	missing	missing			missing	missing	missing		C00007319	missing	missing					
SAMN03647297																	missing	missing			missing	missing	missing		C00007321	missing	missing					
SAMN03647298																	missing	missing			missing	missing	missing		C00007322	missing	missing					
SAMN03647299																	missing	missing			missing	missing	missing		C00007323	missing	missing					
SAMN03647300																	missing	missing			missing	missing	missing		C00007324	missing	missing					
SAMN03647301																	missing	missing			missing	missing	missing		C00007326	missing	missing					
SAMN03647302																	missing	missing			missing	missing	missing		C00007327	missing	missing					
SAMN03647303																	missing	missing			missing	missing	missing		C00007329	missing	missing					
SAMN03647304																	missing	missing			missing	missing	missing		C00007330	missing	missing					
SAMN03647305																	missing	missing			missing	missing	missing		C00007331	missing	missing					
SAMN03647306																	missing	missing			missing	missing	missing		C00007333	missing	missing					
SAMN03647307																	missing	missing			missing	missing	missing		C00007334	missing	missing					
SAMN03647308																	missing	missing			missing	missing	missing		C00007338	missing	missing					
SAMN03647309																	missing	missing			missing	missing	missing		C00007339	missing	missing					
SAMN03647310																	missing	missing			missing	missing	missing		C00007340	missing	missing					
SAMN03647311																	missing	missing			missing	missing	missing		C00007341	missing	missing					
SAMN03647312																	missing	missing			missing	missing	missing		C00007345	missing	missing					
SAMN03647313																	missing	missing			missing	missing	missing		C00007346	missing	missing					
SAMN03647314																	missing	missing			missing	missing	missing		C00007349	missing	missing					
SAMN03647315																	missing	missing			missing	missing	missing		C00007352	missing	missing					
SAMN03647316																	missing	missing			missing	missing	missing		C00007355	missing	missing					
SAMN03647317																	missing	missing			missing	missing	missing		C00007356	missing	missing					
SAMN03647318																	missing	missing			missing	missing	missing		C00007566	missing	missing					
SAMN03647319																	missing	missing			missing	missing	missing		C00007569	missing	missing					
SAMN03647320																	missing	missing			missing	missing	missing		C00007570	missing	missing					
SAMN03647321																	missing	missing			missing	missing	missing		C00008671	missing	missing					
SAMN03647322																	missing	missing			missing	missing	missing		C00008672	missing	missing					
SAMN03647323																	missing	missing			missing	missing	missing		C00008675	missing	missing					
SAMN03647324																	missing	missing			missing	missing	missing		C00008676	missing	missing					
SAMN03647325																	missing	missing			missing	missing	missing		C00008677	missing	missing					
SAMN03647326																	missing	missing			missing	missing	missing		C00008678	missing	missing					
SAMN03647327																	missing	missing			missing	missing	missing		C00008679	missing	missing					
SAMN03647328																	missing	missing			missing	missing	missing		C00008680	missing	missing					
SAMN03647329																	missing	missing			missing	missing	missing		C00008681	missing	missing					
SAMN03647330																	missing	missing			missing	missing	missing		C00008682	missing	missing					
SAMN03647331																	missing	missing			missing	missing	missing		C00008683	missing	missing					
SAMN03647332																	missing	missing			missing	missing	missing		C00008684	missing	missing					
SAMN03647333																	missing	missing			missing	missing	missing		C00008687	missing	missing					
SAMN03647334																	missing	missing			missing	missing	missing		C00008688	missing	missing					
SAMN03647335																	missing	missing			missing	missing	missing		C00008689	missing	missing					
SAMN03647336																	missing	missing			missing	missing	missing		C00008690	missing	missing					
SAMN03647337																	missing	missing			missing	missing	missing		C00008691	missing	missing					
SAMN03647338																	missing	missing			missing	missing	missing		C00008692	missing	missing					
SAMN03647339																	missing	missing			missing	missing	missing		C00008694	missing	missing					
SAMN03647340																	missing	missing			missing	missing	missing		C00008695	missing	missing					
SAMN03647341																	missing	missing			missing	missing	missing		C00008696	missing	missing					
SAMN03647342																	missing	missing			missing	missing	missing		C00008699	missing	missing					
SAMN03647343																	missing	missing			missing	missing	missing		C00008700	missing	missing					
SAMN03647344																	missing	missing			missing	missing	missing		C00008701	missing	missing					
SAMN03647345																	missing	missing			missing	missing	missing		C00008702	missing	missing					
SAMN03647346																	missing	missing			missing	missing	missing		C00008703	missing	missing					
SAMN03647347																	missing	missing			missing	missing	missing		C00008704	missing	missing					
SAMN03647348																	missing	missing			missing	missing	missing		C00008705	missing	missing					
SAMN03647349																	missing	missing			missing	missing	missing		C00008706	missing	missing					
SAMN03647350																	missing	missing			missing	missing	missing		C00008707	missing	missing					
SAMN03647351																	missing	missing			missing	missing	missing		C00008708	missing	missing					
SAMN03647352																	missing	missing			missing	missing	missing		C00008709	missing	missing					
SAMN03647353																	missing	missing			missing	missing	missing		C00008711	missing	missing					
SAMN03647354																	missing	missing			missing	missing	missing		C00008712	missing	missing					
SAMN03647355																	missing	missing			missing	missing	missing		C00008713	missing	missing					
SAMN03647356																	missing	missing			missing	missing	missing		C00008714	missing	missing					
SAMN03647357																	missing	missing			missing	missing	missing		C00008716	missing	missing					
SAMN03647358																	missing	missing			missing	missing	missing		C00008717	missing	missing					
SAMN03647359																	missing	missing			missing	missing	missing		C00008718	missing	missing					
SAMN03647360																	missing	missing			missing	missing	missing		C00008719	missing	missing					
SAMN03647361																	missing	missing			missing	missing	missing		C00008720	missing	missing					
SAMN03647362																	missing	missing			missing	missing	missing		C00008721	missing	missing					
SAMN03647363																	missing	missing			missing	missing	missing		C00008723	missing	missing					
SAMN03647364																	missing	missing			missing	missing	missing		C00008725	missing	missing					
SAMN03647365																	missing	missing			missing	missing	missing		C00008726	missing	missing					
SAMN03647366																	missing	missing			missing	missing	missing		C00008727	missing	missing					
SAMN03647367																	missing	missing			missing	missing	missing		C00008728	missing	missing					
SAMN03647368																	missing	missing			missing	missing	missing		C00008729	missing	missing					
SAMN03647369																	missing	missing			missing	missing	missing		C00008731	missing	missing					
SAMN03647370																	missing	missing			missing	missing	missing		C00008732	missing	missing					
SAMN03647371																	missing	missing			missing	missing	missing		C00008733	missing	missing					
SAMN03647372																	missing	missing			missing	missing	missing		C00008734	missing	missing					
SAMN03647373																	missing	missing			missing	missing	missing		C00008735	missing	missing					
